State,Transaction_year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,latitude,longitude
punjab,2021,2,hoshiarpur,721249,1657693325,31.147131,75.341218
punjab,2021,3,ludhiana,16104345,30807741534,31.147131,75.341218
punjab,2021,3,sas nagar,6040235,8963728599,31.147131,75.341218
punjab,2021,3,amritsar,2859630,6530832877,31.147131,75.341218
punjab,2021,3,jalandhar,2663707,5579482421,31.147131,75.341218
punjab,2021,3,patiala,2400121,5270148761,31.147131,75.341218
punjab,2021,3,bathinda,1647401,3788551283,31.147131,75.341218
punjab,2021,3,fazilka,1378018,3111874916,31.147131,75.341218
punjab,2021,3,sangrur,1015897,2422730556,31.147131,75.341218
punjab,2021,3,pathankot,936270,2224480979,31.147131,75.341218
punjab,2021,3,hoshiarpur,907847,1983363436,31.147131,75.341218
punjab,2021,4,ludhiana,19553778,39292772661,31.147131,75.341218
punjab,2021,4,sas nagar,7503637,11088791932,31.147131,75.341218
punjab,2021,4,amritsar,3576353,8606940270,31.147131,75.341218
punjab,2021,4,jalandhar,3218973,7030833844,31.147131,75.341218
punjab,2021,4,patiala,2901070,6755184062,31.147131,75.341218
punjab,2021,4,bathinda,2056317,4674339277,31.147131,75.341218
punjab,2021,4,fazilka,1650972,4131028405,31.147131,75.341218
punjab,2021,4,sangrur,1205039,3205553098,31.147131,75.341218
punjab,2021,4,pathankot,1200445,2875653269,31.147131,75.341218
punjab,2021,4,kapurthala,1175355,2110713843,31.147131,75.341218
punjab,2022,1,ludhiana,21131450,40193189297,31.147131,75.341218
punjab,2022,1,sas nagar,8233644,11945087946,31.147131,75.341218
punjab,2022,1,amritsar,4020245,9595112042,31.147131,75.341218
punjab,2022,1,jalandhar,3480708,7482301986,31.147131,75.341218
punjab,2022,1,patiala,3167322,7185470675,31.147131,75.341218
punjab,2022,1,bathinda,2252561,5132201177,31.147131,75.341218
punjab,2022,1,fazilka,1942203,4723173436,31.147131,75.341218
punjab,2022,1,pathankot,1380244,3057799525,31.147131,75.341218
punjab,2022,1,sangrur,1350576,3436077358,31.147131,75.341218
punjab,2022,1,kapurthala,1326492,2322895082,31.147131,75.341218
punjab,2022,2,ludhiana,26982785,46924183892,31.147131,75.341218
punjab,2022,2,sas nagar,10260992,13821174897,31.147131,75.341218
punjab,2022,2,amritsar,4934930,11388945409,31.147131,75.341218
punjab,2022,2,jalandhar,4368370,8843362970,31.147131,75.341218
punjab,2022,2,patiala,3836784,8150713456,31.147131,75.341218
punjab,2022,2,bathinda,2774270,5859074279,31.147131,75.341218
punjab,2022,2,fazilka,2322893,5235266714,31.147131,75.341218
punjab,2022,2,kapurthala,1900455,2826285168,31.147131,75.341218
punjab,2022,2,pathankot,1733490,3654246286,31.147131,75.341218
punjab,2022,2,sangrur,1640279,3950202305,31.147131,75.341218
punjab,2022,3,ludhiana,31697344,52659794646,31.147131,75.341218
punjab,2022,3,sas nagar,13524410,18050299571,31.147131,75.341218
punjab,2022,3,amritsar,5353882,11781862029,31.147131,75.341218
punjab,2022,3,jalandhar,4730075,9243374093,31.147131,75.341218
punjab,2022,3,patiala,4007021,8011939442,31.147131,75.341218
punjab,2022,3,kapurthala,2952123,3702626207,31.147131,75.341218
punjab,2022,3,bathinda,2929344,5852032739,31.147131,75.341218
punjab,2022,3,fazilka,2618054,5147923014,31.147131,75.341218
punjab,2022,3,pathankot,1792893,3662889900,31.147131,75.341218
punjab,2022,3,hoshiarpur,1789334,3625177521,31.147131,75.341218
punjab,2022,4,ludhiana,33298864,57521708592,31.147131,75.341218
punjab,2022,4,sas nagar,13686435,18113344765,31.147131,75.341218
punjab,2022,4,amritsar,6049600,13743135321,31.147131,75.341218
punjab,2022,4,jalandhar,5556816,10699280684,31.147131,75.341218
punjab,2022,4,patiala,5290182,10462961913,31.147131,75.341218
punjab,2022,4,kapurthala,3514599,3945783182,31.147131,75.341218
punjab,2022,4,bathinda,3201266,6432660307,31.147131,75.341218
punjab,2022,4,fazilka,2704233,5829795275,31.147131,75.341218
punjab,2022,4,hoshiarpur,2110456,4366867188,31.147131,75.341218
punjab,2022,4,sangrur,2004123,4766598736,31.147131,75.341218
rajasthan,2018,1,jaipur,2417174,2953086960,27.023804,74.217933
rajasthan,2018,1,alwar,511188,636193637.4,27.023804,74.217933
rajasthan,2018,1,sikar,321709,354268688.1,27.023804,74.217933
rajasthan,2018,1,kota,317338,313545175.4,27.023804,74.217933
rajasthan,2018,1,jodhpur,317285,467963867.2,27.023804,74.217933
rajasthan,2018,1,bhilwara,305744,353135371.9,27.023804,74.217933
rajasthan,2018,1,ganganagar,238689,291145139.8,27.023804,74.217933
rajasthan,2018,1,nagaur,226358,245926094.9,27.023804,74.217933
rajasthan,2018,1,ajmer,224405,347556929.7,27.023804,74.217933
rajasthan,2018,1,udaipur,224103,315736879.7,27.023804,74.217933
rajasthan,2018,2,jaipur,3175255,4952882923,27.023804,74.217933
rajasthan,2018,2,alwar,700144,1094410045,27.023804,74.217933
rajasthan,2018,2,jodhpur,435868,822648668.4,27.023804,74.217933
rajasthan,2018,2,kota,397475,569851208.4,27.023804,74.217933
rajasthan,2018,2,sikar,396177,599106340.8,27.023804,74.217933
rajasthan,2018,2,bhilwara,379750,588411664.4,27.023804,74.217933
rajasthan,2018,2,ganganagar,316032,524823183.8,27.023804,74.217933
rajasthan,2018,2,nagaur,304856,430074431.6,27.023804,74.217933
rajasthan,2018,2,ajmer,303419,573173492.1,27.023804,74.217933
rajasthan,2018,2,udaipur,291907,521933429.8,27.023804,74.217933
rajasthan,2018,3,jaipur,4954443,7882149495,27.023804,74.217933
rajasthan,2018,3,alwar,1024880,1687744781,27.023804,74.217933
rajasthan,2018,3,kota,582519,821606603.2,27.023804,74.217933
rajasthan,2018,3,jodhpur,570133,1263392447,27.023804,74.217933
rajasthan,2018,3,bhilwara,544999,933730468.5,27.023804,74.217933
rajasthan,2018,3,sikar,478163,893538054.1,27.023804,74.217933
rajasthan,2018,3,nagaur,473481,696224765.6,27.023804,74.217933
rajasthan,2018,3,dausa,448286,532308543.2,27.023804,74.217933
rajasthan,2018,3,udaipur,417509,818672225.3,27.023804,74.217933
rajasthan,2018,3,ajmer,400284,841931847.5,27.023804,74.217933
rajasthan,2018,4,jaipur,7271209,12107341570,27.023804,74.217933
rajasthan,2018,4,alwar,1532807,2700489271,27.023804,74.217933
rajasthan,2018,4,jodhpur,854003,1928732779,27.023804,74.217933
rajasthan,2018,4,kota,831676,1186913794,27.023804,74.217933
rajasthan,2018,4,bhilwara,781679,1420324851,27.023804,74.217933
rajasthan,2018,4,sikar,735428,1558681541,27.023804,74.217933
rajasthan,2018,4,dausa,673282,921613483.1,27.023804,74.217933
rajasthan,2018,4,udaipur,606049,1219187068,27.023804,74.217933
rajasthan,2018,4,ajmer,577840,1318562549,27.023804,74.217933
rajasthan,2018,4,ganganagar,561084,1174061621,27.023804,74.217933
rajasthan,2019,1,jaipur,19178441,25043540802,27.023804,74.217933
rajasthan,2019,1,alwar,2791195,3949132715,27.023804,74.217933
rajasthan,2019,1,kota,1748396,1712973062,27.023804,74.217933
rajasthan,2019,1,bhilwara,1615975,2126329688,27.023804,74.217933
rajasthan,2019,1,jodhpur,1535328,2762592744,27.023804,74.217933
rajasthan,2019,1,dausa,1370483,1416280225,27.023804,74.217933
rajasthan,2019,1,sikar,1310064,2164835681,27.023804,74.217933
rajasthan,2019,1,ajmer,1030802,1810602285,27.023804,74.217933
rajasthan,2019,1,udaipur,998792,1584751475,27.023804,74.217933
rajasthan,2019,1,jhunjhunu,984628,1661037640,27.023804,74.217933
rajasthan,2019,2,jaipur,27449382,46056907217,27.023804,74.217933
rajasthan,2019,2,alwar,2451727,4430719900,27.023804,74.217933
rajasthan,2019,2,jodhpur,1733269,3700049029,27.023804,74.217933
rajasthan,2019,2,kota,1571917,2185105967,27.023804,74.217933
rajasthan,2019,2,bhilwara,1359790,2514774804,27.023804,74.217933
rajasthan,2019,2,sikar,1198479,2624570999,27.023804,74.217933
rajasthan,2019,2,jhunjhunu,1128965,2364089403,27.023804,74.217933
rajasthan,2019,2,ajmer,1078977,2153453855,27.023804,74.217933
rajasthan,2019,2,dausa,1063146,1644609703,27.023804,74.217933
rajasthan,2019,2,udaipur,1007076,1724895639,27.023804,74.217933
rajasthan,2019,3,jaipur,36334520,58402103361,27.023804,74.217933
rajasthan,2019,3,alwar,3359867,5501752093,27.023804,74.217933
rajasthan,2019,3,jodhpur,2465513,4931658536,27.023804,74.217933
rajasthan,2019,3,kota,2435542,2706744842,27.023804,74.217933
rajasthan,2019,3,bhilwara,1993704,3277886477,27.023804,74.217933
rajasthan,2019,3,sikar,1660524,3298948099,27.023804,74.217933
rajasthan,2019,3,udaipur,1643482,2352763016,27.023804,74.217933
rajasthan,2019,3,ajmer,1474810,2744812298,27.023804,74.217933
rajasthan,2019,3,dausa,1428706,1976649525,27.023804,74.217933
rajasthan,2019,3,jhunjhunu,1333354,2830120895,27.023804,74.217933
rajasthan,2019,4,jaipur,44335592,81782144762,27.023804,74.217933
rajasthan,2019,4,alwar,4269770,7746529383,27.023804,74.217933
rajasthan,2019,4,jodhpur,3216115,6915335471,27.023804,74.217933
rajasthan,2019,4,kota,2899819,3813622080,27.023804,74.217933
rajasthan,2019,4,bhilwara,2464660,4716195174,27.023804,74.217933
rajasthan,2019,4,udaipur,2311396,3313736216,27.023804,74.217933
rajasthan,2019,4,sikar,2248784,5037411453,27.023804,74.217933
rajasthan,2019,4,ajmer,2025212,4104641129,27.023804,74.217933
rajasthan,2019,4,dausa,1869433,3045918034,27.023804,74.217933
rajasthan,2019,4,jhunjhunu,1869375,4227582983,27.023804,74.217933
rajasthan,2020,1,jaipur,52623661,98360847994,27.023804,74.217933
rajasthan,2020,1,alwar,5046369,9090012850,27.023804,74.217933
rajasthan,2020,1,jodhpur,3807384,7642170734,27.023804,74.217933
rajasthan,2020,1,kota,3282916,4272102864,27.023804,74.217933
rajasthan,2020,1,bhilwara,2976581,5578143402,27.023804,74.217933
rajasthan,2020,1,sikar,2898431,6198159589,27.023804,74.217933
rajasthan,2020,1,udaipur,2735381,3947849173,27.023804,74.217933
rajasthan,2020,1,ajmer,2642400,5228150511,27.023804,74.217933
rajasthan,2020,1,dausa,2290731,3676225560,27.023804,74.217933
rajasthan,2020,1,nagaur,1885285,4010256397,27.023804,74.217933
rajasthan,2020,2,jaipur,43871862,88270816978,27.023804,74.217933
rajasthan,2020,2,alwar,5981709,10239649720,27.023804,74.217933
rajasthan,2020,2,jodhpur,3972317,7649652332,27.023804,74.217933
rajasthan,2020,2,sikar,3448263,6813435570,27.023804,74.217933
rajasthan,2020,2,bhilwara,3144077,5583955261,27.023804,74.217933
rajasthan,2020,2,dausa,2849821,4537835886,27.023804,74.217933
rajasthan,2020,2,kota,2674020,4271159445,27.023804,74.217933
rajasthan,2020,2,ajmer,2539677,4723275737,27.023804,74.217933
rajasthan,2020,2,nagaur,2506689,4856436699,27.023804,74.217933
rajasthan,2020,2,udaipur,2293910,3491313531,27.023804,74.217933
rajasthan,2020,3,jaipur,71797182,1.38E+11,27.023804,74.217933
rajasthan,2020,3,alwar,7995044,14617913028,27.023804,74.217933
rajasthan,2020,3,jodhpur,6262826,13714122198,27.023804,74.217933
rajasthan,2020,3,bhilwara,4656173,9414793216,27.023804,74.217933
rajasthan,2020,3,sikar,4567655,9916206322,27.023804,74.217933
rajasthan,2020,3,kota,4442791,8027789841,27.023804,74.217933
rajasthan,2020,3,ajmer,3910137,8288212744,27.023804,74.217933
rajasthan,2020,3,udaipur,3836995,6351934008,27.023804,74.217933
rajasthan,2020,3,dausa,3552220,5920927936,27.023804,74.217933
rajasthan,2020,3,nagaur,3048026,6903346685,27.023804,74.217933
rajasthan,2020,4,jaipur,82378485,1.60E+11,27.023804,74.217933
rajasthan,2020,4,alwar,10874361,21064630283,27.023804,74.217933
rajasthan,2020,4,jodhpur,8568947,19107841742,27.023804,74.217933
rajasthan,2020,4,bhilwara,6669204,13765886969,27.023804,74.217933
rajasthan,2020,4,sikar,6635869,15551286577,27.023804,74.217933
rajasthan,2020,4,kota,6392503,11328763287,27.023804,74.217933
rajasthan,2020,4,ajmer,5843422,12526263261,27.023804,74.217933
rajasthan,2020,4,udaipur,5631994,9376663714,27.023804,74.217933
rajasthan,2020,4,nagaur,4447471,10913756198,27.023804,74.217933
rajasthan,2020,4,bikaner,4005208,8393453473,27.023804,74.217933
rajasthan,2021,1,jaipur,125917532,2.24E+11,27.023804,74.217933
rajasthan,2021,1,alwar,12041829,23497000298,27.023804,74.217933
rajasthan,2021,1,jodhpur,11409882,24774598219,27.023804,74.217933
rajasthan,2021,1,kota,9133910,15546647728,27.023804,74.217933
rajasthan,2021,1,bhilwara,7672484,16416337442,27.023804,74.217933
rajasthan,2021,1,sikar,7581768,17303999484,27.023804,74.217933
rajasthan,2021,1,ajmer,7053995,15317166378,27.023804,74.217933
rajasthan,2021,1,udaipur,6826421,10957000442,27.023804,74.217933
rajasthan,2021,1,dausa,4999310,8786072972,27.023804,74.217933
rajasthan,2021,1,nagaur,4976059,12761075160,27.023804,74.217933
rajasthan,2021,2,jaipur,137247139,2.48E+11,27.023804,74.217933
rajasthan,2021,2,alwar,14291357,26436939538,27.023804,74.217933
rajasthan,2021,2,jodhpur,12941666,27913789332,27.023804,74.217933
rajasthan,2021,2,kota,9960676,18087598514,27.023804,74.217933
rajasthan,2021,2,sikar,8840543,19750164304,27.023804,74.217933
rajasthan,2021,2,bhilwara,8735150,17984159143,27.023804,74.217933
rajasthan,2021,2,ajmer,7863986,16687418391,27.023804,74.217933
rajasthan,2021,2,nagaur,6493229,15639817786,27.023804,74.217933
rajasthan,2021,2,dausa,6410357,10828124761,27.023804,74.217933
rajasthan,2021,2,udaipur,6280736,10800769538,27.023804,74.217933
rajasthan,2021,3,jaipur,193839196,3.14E+11,27.023804,74.217933
rajasthan,2021,3,jodhpur,19263957,38514689413,27.023804,74.217933
rajasthan,2021,3,alwar,18956440,31796623473,27.023804,74.217933
rajasthan,2021,3,kota,13858632,22356848821,27.023804,74.217933
rajasthan,2021,3,bhilwara,12558408,23899765687,27.023804,74.217933
rajasthan,2021,3,sikar,12157675,24859966681,27.023804,74.217933
rajasthan,2021,3,ajmer,12039695,23974005141,27.023804,74.217933
rajasthan,2021,3,udaipur,10000681,15950385929,27.023804,74.217933
rajasthan,2021,3,nagaur,8542495,19712431243,27.023804,74.217933
rajasthan,2021,3,dausa,8175162,12267753351,27.023804,74.217933
rajasthan,2021,4,jaipur,231804892,3.94E+11,27.023804,74.217933
rajasthan,2021,4,jodhpur,23671637,49201187505,27.023804,74.217933
rajasthan,2021,4,alwar,23661509,40984441151,27.023804,74.217933
rajasthan,2021,4,bhilwara,15373212,29555829037,27.023804,74.217933
rajasthan,2021,4,ajmer,15049250,31040109508,27.023804,74.217933
rajasthan,2021,4,sikar,14946567,32671486020,27.023804,74.217933
rajasthan,2021,4,kota,14912645,24168234009,27.023804,74.217933
rajasthan,2021,4,udaipur,12082286,19874244609,27.023804,74.217933
rajasthan,2021,4,nagaur,10615952,25959911336,27.023804,74.217933
rajasthan,2021,4,dausa,10142219,16190233721,27.023804,74.217933
rajasthan,2022,1,jaipur,262950613,4.35E+11,27.023804,74.217933
rajasthan,2022,1,jodhpur,27810577,56966935615,27.023804,74.217933
rajasthan,2022,1,alwar,27462202,46051829716,27.023804,74.217933
rajasthan,2022,1,kota,19207151,30335394639,27.023804,74.217933
rajasthan,2022,1,bhilwara,18219742,34832214593,27.023804,74.217933
rajasthan,2022,1,ajmer,17973292,36567659945,27.023804,74.217933
rajasthan,2022,1,sikar,16975662,35691652892,27.023804,74.217933
rajasthan,2022,1,udaipur,13527713,22322610838,27.023804,74.217933
rajasthan,2022,1,nagaur,12629151,30251543728,27.023804,74.217933
rajasthan,2022,1,bikaner,11656264,23262580003,27.023804,74.217933
rajasthan,2022,2,jaipur,314511010,4.97E+11,27.023804,74.217933
rajasthan,2022,2,alwar,31488094,50746151173,27.023804,74.217933
rajasthan,2022,2,jodhpur,31463295,61614349060,27.023804,74.217933
rajasthan,2022,2,kota,22930803,36055197912,27.023804,74.217933
rajasthan,2022,2,ajmer,20900496,40715583331,27.023804,74.217933
rajasthan,2022,2,bhilwara,20131391,38273076738,27.023804,74.217933
rajasthan,2022,2,sikar,19932783,40102076742,27.023804,74.217933
rajasthan,2022,2,udaipur,15896129,24912652508,27.023804,74.217933
rajasthan,2022,2,nagaur,14631304,33408260595,27.023804,74.217933
rajasthan,2022,2,bikaner,13694139,26087476960,27.023804,74.217933
rajasthan,2022,3,jaipur,377469909,5.65E+11,27.023804,74.217933
rajasthan,2022,3,jodhpur,44177624,78522559027,27.023804,74.217933
rajasthan,2022,3,alwar,35823235,53614596972,27.023804,74.217933
rajasthan,2022,3,ajmer,28082495,49547976214,27.023804,74.217933
rajasthan,2022,3,kota,22439613,32238127933,27.023804,74.217933
rajasthan,2022,3,bhilwara,22210445,37982785217,27.023804,74.217933
rajasthan,2022,3,sikar,21334188,40269671901,27.023804,74.217933
rajasthan,2022,3,udaipur,17437737,26920987877,27.023804,74.217933
rajasthan,2022,3,nagaur,17110682,34696357961,27.023804,74.217933
rajasthan,2022,3,bikaner,15580963,27371553576,27.023804,74.217933
rajasthan,2022,4,jaipur,404922774,6.35E+11,27.023804,74.217933
rajasthan,2022,4,jodhpur,65465040,1.16E+11,27.023804,74.217933
rajasthan,2022,4,alwar,38922404,61077684974,27.023804,74.217933
rajasthan,2022,4,bhilwara,27720484,47886590519,27.023804,74.217933
rajasthan,2022,4,ajmer,27641155,51933913055,27.023804,74.217933
rajasthan,2022,4,udaipur,26954261,41938245497,27.023804,74.217933
rajasthan,2022,4,kota,26571402,37841298987,27.023804,74.217933
rajasthan,2022,4,sikar,23710055,48095846112,27.023804,74.217933
rajasthan,2022,4,nagaur,20286836,43215070664,27.023804,74.217933
rajasthan,2022,4,bikaner,16072144,30210151812,27.023804,74.217933
sikkim,2018,1,east,24432,35907388.05,27.532972,88.512218
sikkim,2018,1,south,11355,16098282.75,27.532972,88.512218
sikkim,2018,1,west,4845,7468491.334,27.532972,88.512218
sikkim,2018,1,north,3446,5176776.803,27.532972,88.512218
sikkim,2018,2,east,40432,83823658.19,27.532972,88.512218
sikkim,2018,2,south,16740,27651617.53,27.532972,88.512218
sikkim,2018,2,west,10671,19368446.48,27.532972,88.512218
sikkim,2018,2,north,6735,12849363.32,27.532972,88.512218
sikkim,2018,3,east,59571,133322127,27.532972,88.512218
sikkim,2018,3,south,24662,40036375.96,27.532972,88.512218
sikkim,2018,3,west,14121,33797876.57,27.532972,88.512218
sikkim,2018,3,north,10146,27923847.4,27.532972,88.512218
sikkim,2018,4,east,84485,216960325.4,27.532972,88.512218
sikkim,2018,4,south,34495,60113689.05,27.532972,88.512218
sikkim,2018,4,west,19567,51859359.65,27.532972,88.512218
sikkim,2018,4,north,15986,54207984.03,27.532972,88.512218
sikkim,2019,1,east,155482,291845618,27.532972,88.512218
sikkim,2019,1,south,47506,76869333.72,27.532972,88.512218
sikkim,2019,1,west,21489,46329216.02,27.532972,88.512218
sikkim,2019,1,north,15810,42949466.66,27.532972,88.512218
sikkim,2019,2,east,297652,538259507.8,27.532972,88.512218
sikkim,2019,2,south,45712,82937894.82,27.532972,88.512218
sikkim,2019,2,west,26024,63325567.84,27.532972,88.512218
sikkim,2019,2,north,18856,54371272.97,27.532972,88.512218
sikkim,2019,3,east,429201,643298304.7,27.532972,88.512218
sikkim,2019,3,south,61142,106415589.3,27.532972,88.512218
sikkim,2019,3,west,33550,66514136.58,27.532972,88.512218
sikkim,2019,3,north,28543,68488417.92,27.532972,88.512218
sikkim,2019,4,east,616761,877636921.2,27.532972,88.512218
sikkim,2019,4,south,73099,121803196.1,27.532972,88.512218
sikkim,2019,4,west,43955,92445262.77,27.532972,88.512218
sikkim,2019,4,north,33255,84624221.59,27.532972,88.512218
sikkim,2020,1,east,360279,729478141.6,27.532972,88.512218
sikkim,2020,1,south,82456,138401236.4,27.532972,88.512218
sikkim,2020,1,west,49913,100981561.5,27.532972,88.512218
sikkim,2020,1,north,35470,84615332.46,27.532972,88.512218
sikkim,2020,2,east,304581,653853477.5,27.532972,88.512218
sikkim,2020,2,south,95669,152837659.2,27.532972,88.512218
sikkim,2020,2,west,69860,121265798.7,27.532972,88.512218
sikkim,2020,2,north,47621,126661852.9,27.532972,88.512218
sikkim,2020,3,east,353881,869648385.4,27.532972,88.512218
sikkim,2020,3,south,104888,202497013.7,27.532972,88.512218
sikkim,2020,3,west,79994,165556236.4,27.532972,88.512218
sikkim,2020,3,north,57672,163225093.1,27.532972,88.512218
sikkim,2020,4,east,428732,1129627876,27.532972,88.512218
sikkim,2020,4,south,130339,292804584.2,27.532972,88.512218
sikkim,2020,4,west,95163,245657098.1,27.532972,88.512218
sikkim,2020,4,north,80801,251186246.6,27.532972,88.512218
sikkim,2021,1,east,516158,1432658383,27.532972,88.512218
sikkim,2021,1,south,127233,310128541.2,27.532972,88.512218
sikkim,2021,1,west,88532,254432217.5,27.532972,88.512218
sikkim,2021,1,north,68266,220448585,27.532972,88.512218
sikkim,2021,2,east,635504,1575867391,27.532972,88.512218
sikkim,2021,2,south,157530,344012187.2,27.532972,88.512218
sikkim,2021,2,west,102322,248942844.2,27.532972,88.512218
sikkim,2021,2,north,81358,256077157.4,27.532972,88.512218
sikkim,2021,3,east,757493,1937906269,27.532972,88.512218
sikkim,2021,3,south,188063,416609481.7,27.532972,88.512218
sikkim,2021,3,west,116665,312940476.2,27.532972,88.512218
sikkim,2021,3,north,98373,321880637,27.532972,88.512218
sikkim,2021,4,east,1071092,2791933180,27.532972,88.512218
sikkim,2021,4,south,238464,546711693.5,27.532972,88.512218
sikkim,2021,4,west,146397,436365769.1,27.532972,88.512218
sikkim,2021,4,north,128392,421772618.6,27.532972,88.512218
sikkim,2022,1,east,1173942,2887894589,27.532972,88.512218
sikkim,2022,1,south,281076,619438912.4,27.532972,88.512218
sikkim,2022,1,west,165446,468296204.3,27.532972,88.512218
sikkim,2022,1,north,123838,391801570.5,27.532972,88.512218
sikkim,2022,2,east,1540255,3736097006,27.532972,88.512218
sikkim,2022,2,south,391808,756330708.2,27.532972,88.512218
sikkim,2022,2,west,215921,578171483.9,27.532972,88.512218
sikkim,2022,2,north,174097,540506472.7,27.532972,88.512218
sikkim,2022,3,east,1604446,3375012613,27.532972,88.512218
sikkim,2022,3,south,406488,760409362.3,27.532972,88.512218
sikkim,2022,3,west,204845,503543689.9,27.532972,88.512218
sikkim,2022,3,north,180979,523914878.6,27.532972,88.512218
sikkim,2022,4,east,2227237,4615052808,27.532972,88.512218
sikkim,2022,4,south,410951,731151545.3,27.532972,88.512218
sikkim,2022,4,west,222875,569473212.2,27.532972,88.512218
sikkim,2022,4,north,197276,542707823.8,27.532972,88.512218
tamil-nadu,2018,1,chennai,2656230,4281137763,11.127123,78.656894
tamil-nadu,2018,1,chengalpattu,569483,1030187165,11.127123,78.656894
tamil-nadu,2018,1,coimbatore,533919,913824434.6,11.127123,78.656894
tamil-nadu,2018,1,thiruvallur,413340,730210413.7,11.127123,78.656894
tamil-nadu,2018,1,kancheepuram,308279,538409899,11.127123,78.656894
tamil-nadu,2018,1,tiruppur,239740,423271979.7,11.127123,78.656894
tamil-nadu,2018,1,salem,219916,375963971.7,11.127123,78.656894
tamil-nadu,2018,1,krishnagiri,153618,253907426.2,11.127123,78.656894
tamil-nadu,2018,1,tiruchirappalli,149186,262528157.2,11.127123,78.656894
tamil-nadu,2018,1,madurai,129858,232151304.3,11.127123,78.656894
tamil-nadu,2018,2,chennai,3719593,7305357441,11.127123,78.656894
tamil-nadu,2018,2,coimbatore,871802,1722112067,11.127123,78.656894
tamil-nadu,2018,2,chengalpattu,829689,1681243537,11.127123,78.656894
tamil-nadu,2018,2,thiruvallur,615860,1281039199,11.127123,78.656894
tamil-nadu,2018,2,kancheepuram,460276,926687779.5,11.127123,78.656894
tamil-nadu,2018,2,tiruppur,391330,829169121.1,11.127123,78.656894
tamil-nadu,2018,2,salem,333175,709542959.2,11.127123,78.656894
tamil-nadu,2018,2,tiruchirappalli,245903,507249777.4,11.127123,78.656894
tamil-nadu,2018,2,krishnagiri,240421,518922355.2,11.127123,78.656894
tamil-nadu,2018,2,madurai,213788,460415565.2,11.127123,78.656894
tamil-nadu,2018,3,chennai,5887343,10122319547,11.127123,78.656894
tamil-nadu,2018,3,coimbatore,1469560,2559173878,11.127123,78.656894
tamil-nadu,2018,3,chengalpattu,1337462,2362109206,11.127123,78.656894
tamil-nadu,2018,3,thiruvallur,957503,1926378415,11.127123,78.656894
tamil-nadu,2018,3,kancheepuram,766192,1416878619,11.127123,78.656894
tamil-nadu,2018,3,tiruppur,583538,1259741718,11.127123,78.656894
tamil-nadu,2018,3,salem,484460,980781000.4,11.127123,78.656894
tamil-nadu,2018,3,krishnagiri,421247,853575950.9,11.127123,78.656894
tamil-nadu,2018,3,tiruchirappalli,342744,723073924.7,11.127123,78.656894
tamil-nadu,2018,3,madurai,322515,702347696.9,11.127123,78.656894
tamil-nadu,2018,4,chennai,8007699,14632395111,11.127123,78.656894
tamil-nadu,2018,4,chengalpattu,1974233,3371036661,11.127123,78.656894
tamil-nadu,2018,4,coimbatore,1902305,3656789906,11.127123,78.656894
tamil-nadu,2018,4,thiruvallur,1578958,2979682371,11.127123,78.656894
tamil-nadu,2018,4,kancheepuram,1161731,2100098548,11.127123,78.656894
tamil-nadu,2018,4,tiruppur,811860,1780229998,11.127123,78.656894
tamil-nadu,2018,4,salem,696312,1471377592,11.127123,78.656894
tamil-nadu,2018,4,krishnagiri,593519,1260396240,11.127123,78.656894
tamil-nadu,2018,4,tiruchirappalli,521026,1117403133,11.127123,78.656894
tamil-nadu,2018,4,madurai,474612,1067216903,11.127123,78.656894
tamil-nadu,2019,1,chennai,11642449,18810971715,11.127123,78.656894
tamil-nadu,2019,1,chengalpattu,3285713,4918695631,11.127123,78.656894
tamil-nadu,2019,1,coimbatore,2709665,5072064994,11.127123,78.656894
tamil-nadu,2019,1,thiruvallur,2305713,3957616692,11.127123,78.656894
tamil-nadu,2019,1,kancheepuram,1732340,2735468905,11.127123,78.656894
tamil-nadu,2019,1,tiruppur,1078231,2186722074,11.127123,78.656894
tamil-nadu,2019,1,salem,949562,1916555035,11.127123,78.656894
tamil-nadu,2019,1,krishnagiri,848874,1549327562,11.127123,78.656894
tamil-nadu,2019,1,tiruchirappalli,739515,1460934060,11.127123,78.656894
tamil-nadu,2019,1,madurai,662080,1386372055,11.127123,78.656894
tamil-nadu,2019,2,chennai,10577435,20366477248,11.127123,78.656894
tamil-nadu,2019,2,chengalpattu,3719692,5655296089,11.127123,78.656894
tamil-nadu,2019,2,coimbatore,3191687,7063644440,11.127123,78.656894
tamil-nadu,2019,2,thiruvallur,2486358,4674408138,11.127123,78.656894
tamil-nadu,2019,2,kancheepuram,1656532,2936409444,11.127123,78.656894
tamil-nadu,2019,2,tiruppur,1179119,2631888253,11.127123,78.656894
tamil-nadu,2019,2,salem,1018100,2340941776,11.127123,78.656894
tamil-nadu,2019,2,tiruchirappalli,776306,1748258486,11.127123,78.656894
tamil-nadu,2019,2,madurai,741073,1703311128,11.127123,78.656894
tamil-nadu,2019,2,krishnagiri,663016,1504554590,11.127123,78.656894
tamil-nadu,2019,3,chennai,11333032,23024193806,11.127123,78.656894
tamil-nadu,2019,3,chengalpattu,5765425,7255276541,11.127123,78.656894
tamil-nadu,2019,3,coimbatore,4303835,9457627886,11.127123,78.656894
tamil-nadu,2019,3,thiruvallur,3497534,5790229761,11.127123,78.656894
tamil-nadu,2019,3,kancheepuram,2374121,3749463856,11.127123,78.656894
