State,Year,Quarter,Brand,Transaction_count,Percentage,latitude,longitude
sikkim,2018,4,Xiaomi,11024,0.227121019,27.532972,88.512218
sikkim,2018,4,Vivo,6387,0.131587622,27.532972,88.512218
sikkim,2018,4,Oppo,4507,0.092855083,27.532972,88.512218
sikkim,2018,4,Realme,1848,0.038073262,27.532972,88.512218
sikkim,2018,4,Apple,1799,0.037063744,27.532972,88.512218
sikkim,2018,4,Motorola,1119,0.023054102,27.532972,88.512218
sikkim,2018,4,Lenovo,1038,0.021385306,27.532972,88.512218
sikkim,2018,4,OnePlus,969,0.01996374,27.532972,88.512218
sikkim,2018,4,Huawei,689,0.014195064,27.532972,88.512218
sikkim,2018,4,Others,4877,0.100477976,27.532972,88.512218
sikkim,2019,1,Samsung,17397,0.29508447,27.532972,88.512218
sikkim,2019,1,Xiaomi,13387,0.227067644,27.532972,88.512218
sikkim,2019,1,Vivo,7997,0.135643531,27.532972,88.512218
sikkim,2019,1,Oppo,5660,0.096003799,27.532972,88.512218
sikkim,2019,1,Realme,2237,0.037943551,27.532972,88.512218
sikkim,2019,1,Apple,2138,0.036264333,27.532972,88.512218
sikkim,2019,1,Motorola,1274,0.021609336,27.532972,88.512218
sikkim,2019,1,Lenovo,1168,0.019811385,27.532972,88.512218
sikkim,2019,1,OnePlus,1088,0.018454441,27.532972,88.512218
sikkim,2019,1,Huawei,849,0.01440057,27.532972,88.512218
sikkim,2019,1,Others,5761,0.097716941,27.532972,88.512218
sikkim,2019,2,Samsung,21576,0.303891604,27.532972,88.512218
sikkim,2019,2,Xiaomi,16005,0.22542571,27.532972,88.512218
sikkim,2019,2,Vivo,9656,0.136001916,27.532972,88.512218
sikkim,2019,2,Oppo,6810,0.095916844,27.532972,88.512218
sikkim,2019,2,Realme,2677,0.037704756,27.532972,88.512218
sikkim,2019,2,Apple,2509,0.035338526,27.532972,88.512218
sikkim,2019,2,Motorola,1473,0.020746771,27.532972,88.512218
sikkim,2019,2,Lenovo,1289,0.018155185,27.532972,88.512218
sikkim,2019,2,OnePlus,1220,0.017183341,27.532972,88.512218
sikkim,2019,2,Huawei,1001,0.01409879,27.532972,88.512218
sikkim,2019,2,Others,6783,0.095536557,27.532972,88.512218
sikkim,2019,3,Samsung,25449,0.309869959,27.532972,88.512218
sikkim,2019,3,Xiaomi,18366,0.223626534,27.532972,88.512218
sikkim,2019,3,Vivo,11399,0.138795539,27.532972,88.512218
sikkim,2019,3,Oppo,7934,0.096605299,27.532972,88.512218
sikkim,2019,3,Realme,3080,0.037502435,27.532972,88.512218
sikkim,2019,3,Apple,2833,0.034494935,27.532972,88.512218
sikkim,2019,3,Motorola,1581,0.019250438,27.532972,88.512218
sikkim,2019,3,OnePlus,1352,0.016462108,27.532972,88.512218
sikkim,2019,3,Lenovo,1279,0.015573252,27.532972,88.512218
sikkim,2019,3,Huawei,1126,0.013710306,27.532972,88.512218
sikkim,2019,3,Others,7729,0.094109195,27.532972,88.512218
sikkim,2019,4,Samsung,29310,0.315256206,27.532972,88.512218
sikkim,2019,4,Xiaomi,20528,0.22079766,27.532972,88.512218
sikkim,2019,4,Vivo,13224,0.142236372,27.532972,88.512218
sikkim,2019,4,Oppo,9175,0.098685626,27.532972,88.512218
sikkim,2019,4,Realme,3578,0.038484705,27.532972,88.512218
sikkim,2019,4,Apple,3131,0.033676806,27.532972,88.512218
sikkim,2019,4,Motorola,1676,0.018026933,27.532972,88.512218
sikkim,2019,4,OnePlus,1458,0.015682141,27.532972,88.512218
sikkim,2019,4,Lenovo,1347,0.014488233,27.532972,88.512218
sikkim,2019,4,Huawei,1245,0.013391129,27.532972,88.512218
sikkim,2019,4,Others,8300,0.08927419,27.532972,88.512218
sikkim,2020,1,Samsung,33471,0.319895633,27.532972,88.512218
sikkim,2020,1,Xiaomi,22619,0.216178762,27.532972,88.512218
sikkim,2020,1,Vivo,15342,0.146629584,27.532972,88.512218
sikkim,2020,1,Oppo,10442,0.099798339,27.532972,88.512218
sikkim,2020,1,Realme,4166,0.039816116,27.532972,88.512218
sikkim,2020,1,Apple,3439,0.032867888,27.532972,88.512218
sikkim,2020,1,Motorola,1728,0.016515182,27.532972,88.512218
sikkim,2020,1,OnePlus,1548,0.01479485,27.532972,88.512218
sikkim,2020,1,Lenovo,1491,0.014250079,27.532972,88.512218
sikkim,2020,1,HMD Global,1394,0.013323011,27.532972,88.512218
sikkim,2020,1,Others,8991,0.085930556,27.532972,88.512218
sikkim,2020,2,Samsung,38977,0.325022306,27.532972,88.512218
sikkim,2020,2,Xiaomi,25245,0.210513588,27.532972,88.512218
sikkim,2020,2,Vivo,18182,0.151616481,27.532972,88.512218
sikkim,2020,2,Oppo,12295,0.10252583,27.532972,88.512218
sikkim,2020,2,Realme,4814,0.040143094,27.532972,88.512218
sikkim,2020,2,Apple,3701,0.030861984,27.532972,88.512218
sikkim,2020,2,Motorola,1821,0.015184997,27.532972,88.512218
sikkim,2020,2,HMD Global,1669,0.013917496,27.532972,88.512218
sikkim,2020,2,OnePlus,1607,0.013400489,27.532972,88.512218
sikkim,2020,2,Lenovo,1576,0.013141985,27.532972,88.512218
sikkim,2020,2,Others,10034,0.083671751,27.532972,88.512218
sikkim,2020,3,Samsung,44424,0.329620918,27.532972,88.512218
sikkim,2020,3,Xiaomi,27830,0.206495366,27.532972,88.512218
sikkim,2020,3,Vivo,21086,0.15645567,27.532972,88.512218
sikkim,2020,3,Oppo,14009,0.103945152,27.532972,88.512218
sikkim,2020,3,Realme,5459,0.040505146,27.532972,88.512218
sikkim,2020,3,Apple,4035,0.029939231,27.532972,88.512218
sikkim,2020,3,HMD Global,1906,0.014142299,27.532972,88.512218
sikkim,2020,3,Motorola,1879,0.013941962,27.532972,88.512218
sikkim,2020,3,OnePlus,1694,0.012569283,27.532972,88.512218
sikkim,2020,3,Lenovo,1657,0.012294747,27.532972,88.512218
sikkim,2020,3,Others,10794,0.080090226,27.532972,88.512218
sikkim,2020,4,Samsung,49275,0.331722128,27.532972,88.512218
sikkim,2020,4,Xiaomi,30296,0.203954411,27.532972,88.512218
sikkim,2020,4,Vivo,23560,0.158607272,27.532972,88.512218
sikkim,2020,4,Oppo,15658,0.105410555,27.532972,88.512218
sikkim,2020,4,Realme,6245,0.042041698,27.532972,88.512218
sikkim,2020,4,Apple,4413,0.029708569,27.532972,88.512218
sikkim,2020,4,HMD Global,2070,0.013935359,27.532972,88.512218
sikkim,2020,4,Motorola,1984,0.013356402,27.532972,88.512218
sikkim,2020,4,OnePlus,1764,0.011875349,27.532972,88.512218
sikkim,2020,4,Lenovo,1714,0.011538746,27.532972,88.512218
sikkim,2020,4,Others,11564,0.077849512,27.532972,88.512218
sikkim,2021,1,Samsung,52629,0.328493942,27.532972,88.512218
sikkim,2021,1,Xiaomi,32524,0.20300475,27.532972,88.512218
sikkim,2021,1,Vivo,26109,0.162964304,27.532972,88.512218
sikkim,2021,1,Oppo,16921,0.105615649,27.532972,88.512218
sikkim,2021,1,Realme,7053,0.044022645,27.532972,88.512218
sikkim,2021,1,Apple,4803,0.029978841,27.532972,88.512218
sikkim,2021,1,HMD Global,2163,0.013500777,27.532972,88.512218
sikkim,2021,1,Motorola,2031,0.012676874,27.532972,88.512218
sikkim,2021,1,OnePlus,1924,0.012009013,27.532972,88.512218
sikkim,2021,1,Huawei,1738,0.010848059,27.532972,88.512218
sikkim,2021,1,Others,12318,0.076885147,27.532972,88.512218
sikkim,2021,2,Samsung,55452,0.322883428,27.532972,88.512218
sikkim,2021,2,Xiaomi,34745,0.202311634,27.532972,88.512218
sikkim,2021,2,Vivo,28736,0.167322697,27.532972,88.512218
sikkim,2021,2,Oppo,18141,0.105630604,27.532972,88.512218
sikkim,2021,2,Realme,8547,0.04976709,27.532972,88.512218
sikkim,2021,2,Apple,5244,0.030534529,27.532972,88.512218
sikkim,2021,2,HMD Global,2238,0.013031326,27.532972,88.512218
sikkim,2021,2,OnePlus,2072,0.012064749,27.532972,88.512218
sikkim,2021,2,Motorola,2043,0.011895889,27.532972,88.512218
sikkim,2021,2,Tecno,1729,0.010067544,27.532972,88.512218
sikkim,2021,2,Others,12793,0.074490509,27.532972,88.512218
sikkim,2021,3,Samsung,57652,0.312150433,27.532972,88.512218
sikkim,2021,3,Xiaomi,37473,0.20289345,27.532972,88.512218
sikkim,2021,3,Vivo,32054,0.173552869,27.532972,88.512218
sikkim,2021,3,Oppo,19674,0.106522716,27.532972,88.512218
sikkim,2021,3,Realme,10359,0.05608767,27.532972,88.512218
sikkim,2021,3,Apple,5768,0.031230204,27.532972,88.512218
sikkim,2021,3,OnePlus,2450,0.013265256,27.532972,88.512218
sikkim,2021,3,HMD Global,2212,0.011976631,27.532972,88.512218
sikkim,2021,3,Tecno,2190,0.011857515,27.532972,88.512218
sikkim,2021,3,Motorola,2041,0.011050771,27.532972,88.512218
sikkim,2021,3,Others,12820,0.069412485,27.532972,88.512218
sikkim,2021,4,Samsung,59868,0.30327192,27.532972,88.512218
sikkim,2021,4,Xiaomi,39826,0.201745632,27.532972,88.512218
sikkim,2021,4,Vivo,34807,0.176321002,27.532972,88.512218
sikkim,2021,4,Oppo,20992,0.106338681,27.532972,88.512218
sikkim,2021,4,Realme,12763,0.064653229,27.532972,88.512218
sikkim,2021,4,Apple,6458,0.032714139,27.532972,88.512218
sikkim,2021,4,OnePlus,2920,0.014791775,27.532972,88.512218
sikkim,2021,4,Tecno,2588,0.013109971,27.532972,88.512218
sikkim,2021,4,HMD Global,2358,0.011944865,27.532972,88.512218
sikkim,2021,4,Motorola,2089,0.010582198,27.532972,88.512218
sikkim,2021,4,Others,12738,0.064526587,27.532972,88.512218
sikkim,2022,1,Samsung,61996,0.295759866,27.532972,88.512218
sikkim,2022,1,Xiaomi,41866,0.19972712,27.532972,88.512218
sikkim,2022,1,Vivo,37402,0.178431036,27.532972,88.512218
sikkim,2022,1,Oppo,22501,0.107343905,27.532972,88.512218
sikkim,2022,1,Realme,14771,0.070466949,27.532972,88.512218
sikkim,2022,1,Apple,7058,0.033671094,27.532972,88.512218
sikkim,2022,1,OnePlus,3294,0.015714449,27.532972,88.512218
sikkim,2022,1,Tecno,3147,0.015013167,27.532972,88.512218
sikkim,2022,1,HMD Global,2316,0.011048775,27.532972,88.512218
sikkim,2022,1,Motorola,2125,0.010137585,27.532972,88.512218
sikkim,2022,1,Others,13140,0.062686054,27.532972,88.512218
tamil-nadu,2018,1,Xiaomi,503469,0.239205627,11.127123,78.656894
tamil-nadu,2018,1,Samsung,408997,0.194320571,11.127123,78.656894
tamil-nadu,2018,1,Vivo,256682,0.121953444,11.127123,78.656894
tamil-nadu,2018,1,Oppo,160460,0.076236938,11.127123,78.656894
tamil-nadu,2018,1,Motorola,100336,0.047671129,11.127123,78.656894
tamil-nadu,2018,1,OnePlus,93643,0.044491185,11.127123,78.656894
tamil-nadu,2018,1,Apple,93282,0.044319669,11.127123,78.656894
tamil-nadu,2018,1,Lenovo,92559,0.043976161,11.127123,78.656894
tamil-nadu,2018,1,Realme,82612,0.039250193,11.127123,78.656894
tamil-nadu,2018,1,Huawei,59799,0.028411396,11.127123,78.656894
tamil-nadu,2018,1,Others,252915,0.120163687,11.127123,78.656894
tamil-nadu,2018,2,Xiaomi,723469,0.241475403,11.127123,78.656894
tamil-nadu,2018,2,Samsung,574902,0.191887547,11.127123,78.656894
tamil-nadu,2018,2,Vivo,390299,0.130271799,11.127123,78.656894
tamil-nadu,2018,2,Oppo,240094,0.080137221,11.127123,78.656894
tamil-nadu,2018,2,Motorola,139685,0.046623272,11.127123,78.656894
tamil-nadu,2018,2,Lenovo,127831,0.04266671,11.127123,78.656894
tamil-nadu,2018,2,Apple,123693,0.041285552,11.127123,78.656894
tamil-nadu,2018,2,OnePlus,119948,0.040035567,11.127123,78.656894
tamil-nadu,2018,2,Realme,116217,0.038790255,11.127123,78.656894
tamil-nadu,2018,2,Huawei,86507,0.028873819,11.127123,78.656894
tamil-nadu,2018,2,Others,353391,0.117952855,11.127123,78.656894
tamil-nadu,2018,3,Xiaomi,948490,0.243191527,11.127123,78.656894
tamil-nadu,2018,3,Samsung,739663,0.189648572,11.127123,78.656894
tamil-nadu,2018,3,Vivo,545491,0.13986314,11.127123,78.656894
tamil-nadu,2018,3,Oppo,327387,0.083941575,11.127123,78.656894
tamil-nadu,2018,3,Motorola,177191,0.045431528,11.127123,78.656894
tamil-nadu,2018,3,Lenovo,153372,0.039324369,11.127123,78.656894
tamil-nadu,2018,3,Apple,150205,0.038512355,11.127123,78.656894
tamil-nadu,2018,3,Realme,149904,0.038435179,11.127123,78.656894
tamil-nadu,2018,3,OnePlus,145542,0.037316768,11.127123,78.656894
tamil-nadu,2018,3,Huawei,118152,0.03029401,11.127123,78.656894
tamil-nadu,2018,3,Others,444780,0.114040978,11.127123,78.656894
tamil-nadu,2018,4,Xiaomi,1270630,0.244357656,11.127123,78.656894
tamil-nadu,2018,4,Samsung,978019,0.18808499,11.127123,78.656894
tamil-nadu,2018,4,Vivo,776632,0.149355812,11.127123,78.656894
tamil-nadu,2018,4,Oppo,457237,0.087932255,11.127123,78.656894
tamil-nadu,2018,4,Motorola,228639,0.04397007,11.127123,78.656894
tamil-nadu,2018,4,Realme,198871,0.03824532,11.127123,78.656894
tamil-nadu,2018,4,Lenovo,194451,0.0373953,11.127123,78.656894
tamil-nadu,2018,4,Apple,191032,0.036737785,11.127123,78.656894
tamil-nadu,2018,4,OnePlus,180637,0.0347387,11.127123,78.656894
tamil-nadu,2018,4,Huawei,164880,0.031708436,11.127123,78.656894
tamil-nadu,2018,4,Others,558850,0.107473675,11.127123,78.656894
tamil-nadu,2019,1,Xiaomi,1539941,0.244578604,11.127123,78.656894
tamil-nadu,2019,1,Samsung,1181910,0.187714918,11.127123,78.656894
tamil-nadu,2019,1,Vivo,982792,0.156090328,11.127123,78.656894
tamil-nadu,2019,1,Oppo,574119,0.091183509,11.127123,78.656894
tamil-nadu,2019,1,Motorola,263727,0.041886008,11.127123,78.656894
tamil-nadu,2019,1,Realme,239102,0.037974983,11.127123,78.656894
tamil-nadu,2019,1,Apple,223033,0.035422851,11.127123,78.656894
tamil-nadu,2019,1,Lenovo,220455,0.035013404,11.127123,78.656894
tamil-nadu,2019,1,OnePlus,209025,0.033198053,11.127123,78.656894
tamil-nadu,2019,1,Huawei,206764,0.032838953,11.127123,78.656894
tamil-nadu,2019,1,Others,655435,0.104098389,11.127123,78.656894
tamil-nadu,2019,2,Xiaomi,1811254,0.243788603,11.127123,78.656894
tamil-nadu,2019,2,Samsung,1396893,0.188017028,11.127123,78.656894
tamil-nadu,2019,2,Vivo,1196063,0.160985995,11.127123,78.656894
tamil-nadu,2019,2,Oppo,697196,0.093840201,11.127123,78.656894
tamil-nadu,2019,2,Motorola,303963,0.040912382,11.127123,78.656894
tamil-nadu,2019,2,Realme,281300,0.037862019,11.127123,78.656894
tamil-nadu,2019,2,Apple,254300,0.034227912,11.127123,78.656894
tamil-nadu,2019,2,Lenovo,251562,0.033859386,11.127123,78.656894
tamil-nadu,2019,2,Huawei,248271,0.033416429,11.127123,78.656894
tamil-nadu,2019,2,OnePlus,232848,0.031340546,11.127123,78.656894
tamil-nadu,2019,2,Others,755959,0.1017495,11.127123,78.656894
tamil-nadu,2019,3,Xiaomi,2046907,0.242845779,11.127123,78.656894
tamil-nadu,2019,3,Samsung,1578951,0.187327312,11.127123,78.656894
tamil-nadu,2019,3,Vivo,1404873,0.166674635,11.127123,78.656894
tamil-nadu,2019,3,Oppo,809503,0.096039726,11.127123,78.656894
tamil-nadu,2019,3,Motorola,331659,0.039348142,11.127123,78.656894
tamil-nadu,2019,3,Realme,325676,0.038638317,11.127123,78.656894
tamil-nadu,2019,3,Huawei,287625,0.034123933,11.127123,78.656894
tamil-nadu,2019,3,Apple,280108,0.033232113,11.127123,78.656894
tamil-nadu,2019,3,Lenovo,263109,0.031215346,11.127123,78.656894
tamil-nadu,2019,3,OnePlus,253980,0.030132278,11.127123,78.656894
tamil-nadu,2019,3,Others,846444,0.100422419,11.127123,78.656894
tamil-nadu,2019,4,Xiaomi,2321854,0.241344596,11.127123,78.656894
tamil-nadu,2019,4,Samsung,1803401,0.187454115,11.127123,78.656894
tamil-nadu,2019,4,Vivo,1661144,0.172667243,11.127123,78.656894
tamil-nadu,2019,4,Oppo,954430,0.099208014,11.127123,78.656894
tamil-nadu,2019,4,Realme,385827,0.040104701,11.127123,78.656894
tamil-nadu,2019,4,Motorola,364512,0.037889119,11.127123,78.656894
tamil-nadu,2019,4,Huawei,329271,0.034226001,11.127123,78.656894
tamil-nadu,2019,4,Apple,306135,0.031821134,11.127123,78.656894
tamil-nadu,2019,4,Lenovo,283182,0.02943529,11.127123,78.656894
tamil-nadu,2019,4,OnePlus,275013,0.028586165,11.127123,78.656894
tamil-nadu,2019,4,Others,935724,0.097263623,11.127123,78.656894
tamil-nadu,2020,1,Xiaomi,2602334,0.239353009,11.127123,78.656894
tamil-nadu,2020,1,Samsung,2037120,0.187366726,11.127123,78.656894
tamil-nadu,2020,1,Vivo,1937792,0.178230906,11.127123,78.656894
tamil-nadu,2020,1,Oppo,1109430,0.102041248,11.127123,78.656894
tamil-nadu,2020,1,Realme,450799,0.041462817,11.127123,78.656894
tamil-nadu,2020,1,Motorola,395956,0.036418561,11.127123,78.656894
tamil-nadu,2020,1,Huawei,370773,0.034102323,11.127123,78.656894
tamil-nadu,2020,1,Apple,333073,0.030634817,11.127123,78.656894
tamil-nadu,2020,1,Lenovo,308388,0.028364382,11.127123,78.656894
tamil-nadu,2020,1,OnePlus,293970,0.027038268,11.127123,78.656894
tamil-nadu,2020,1,Others,1032733,0.094986943,11.127123,78.656894
tamil-nadu,2020,2,Xiaomi,2891155,0.237939751,11.127123,78.656894
tamil-nadu,2020,2,Samsung,2285005,0.18805409,11.127123,78.656894
tamil-nadu,2020,2,Vivo,2216953,0.182453464,11.127123,78.656894
tamil-nadu,2020,2,Oppo,1270624,0.104571342,11.127123,78.656894
tamil-nadu,2020,2,Realme,512202,0.042153816,11.127123,78.656894
tamil-nadu,2020,2,Motorola,430995,0.035470545,11.127123,78.656894
tamil-nadu,2020,2,Huawei,410511,0.033784728,11.127123,78.656894
tamil-nadu,2020,2,Apple,352063,0.028974504,11.127123,78.656894
tamil-nadu,2020,2,Lenovo,331665,0.027295765,11.127123,78.656894
tamil-nadu,2020,2,OnePlus,305910,0.025176149,11.127123,78.656894
tamil-nadu,2020,2,Others,1143703,0.094125845,11.127123,78.656894
tamil-nadu,2020,3,Xiaomi,3217633,0.235837179,11.127123,78.656894
tamil-nadu,2020,3,Vivo,2577603,0.188926028,11.127123,78.656894
tamil-nadu,2020,3,Samsung,2574986,0.188734214,11.127123,78.656894
tamil-nadu,2020,3,Oppo,1456520,0.106755981,11.127123,78.656894
tamil-nadu,2020,3,Realme,592254,0.043409398,11.127123,78.656894
tamil-nadu,2020,3,Motorola,466225,0.034172073,11.127123,78.656894
tamil-nadu,2020,3,Huawei,452345,0.033154735,11.127123,78.656894
tamil-nadu,2020,3,Apple,378323,0.027729275,11.127123,78.656894
tamil-nadu,2020,3,Lenovo,357461,0.026200189,11.127123,78.656894
tamil-nadu,2020,3,OnePlus,324336,0.023772285,11.127123,78.656894
tamil-nadu,2020,3,Others,1245765,0.091308643,11.127123,78.656894
tamil-nadu,2020,4,Xiaomi,3595631,0.234127356,11.127123,78.656894
tamil-nadu,2020,4,Vivo,2971084,0.193460352,11.127123,78.656894
tamil-nadu,2020,4,Samsung,2918795,0.190055586,11.127123,78.656894
tamil-nadu,2020,4,Oppo,1665487,0.108447187,11.127123,78.656894
tamil-nadu,2020,4,Realme,690401,0.044955047,11.127123,78.656894
tamil-nadu,2020,4,Motorola,503120,0.032760357,11.127123,78.656894
tamil-nadu,2020,4,Huawei,497653,0.032404377,11.127123,78.656894
tamil-nadu,2020,4,Apple,417632,0.027193857,11.127123,78.656894
tamil-nadu,2020,4,Lenovo,385136,0.0250779,11.127123,78.656894
tamil-nadu,2020,4,OnePlus,347722,0.022641709,11.127123,78.656894
tamil-nadu,2020,4,Others,1364925,0.088876273,11.127123,78.656894
tamil-nadu,2021,1,Xiaomi,3887022,0.233698888,11.127123,78.656894
tamil-nadu,2021,1,Vivo,3309321,0.198965851,11.127123,78.656894
tamil-nadu,2021,1,Samsung,3143951,0.189023333,11.127123,78.656894
tamil-nadu,2021,1,Oppo,1825392,0.109747792,11.127123,78.656894
tamil-nadu,2021,1,Realme,782154,0.047025337,11.127123,78.656894
tamil-nadu,2021,1,Huawei,522223,0.031397542,11.127123,78.656894
tamil-nadu,2021,1,Motorola,518191,0.031155126,11.127123,78.656894
tamil-nadu,2021,1,Apple,449432,0.027021138,11.127123,78.656894
tamil-nadu,2021,1,Lenovo,389630,0.023425671,11.127123,78.656894
tamil-nadu,2021,1,OnePlus,369966,0.022243415,11.127123,78.656894
tamil-nadu,2021,1,Others,1435326,0.086295907,11.127123,78.656894
tamil-nadu,2021,2,Xiaomi,4159447,0.233617186,11.127123,78.656894
tamil-nadu,2021,2,Vivo,3648711,0.204931472,11.127123,78.656894
tamil-nadu,2021,2,Samsung,3335419,0.187335288,11.127123,78.656894
tamil-nadu,2021,2,Oppo,1982731,0.111360966,11.127123,78.656894
tamil-nadu,2021,2,Realme,924040,0.051899117,11.127123,78.656894
tamil-nadu,2021,2,Huawei,515007,0.028925597,11.127123,78.656894
tamil-nadu,2021,2,Motorola,513680,0.028851065,11.127123,78.656894
tamil-nadu,2021,2,Apple,481336,0.02703445,11.127123,78.656894
tamil-nadu,2021,2,OnePlus,400480,0.022493137,11.127123,78.656894
tamil-nadu,2021,2,Lenovo,375748,0.021104053,11.127123,78.656894
tamil-nadu,2021,2,Others,1467943,0.08244767,11.127123,78.656894
tamil-nadu,2021,3,Xiaomi,4464525,0.233409437,11.127123,78.656894
tamil-nadu,2021,3,Vivo,4059800,0.212250045,11.127123,78.656894
tamil-nadu,2021,3,Samsung,3487967,0.182354094,11.127123,78.656894
tamil-nadu,2021,3,Oppo,2182951,0.114126668,11.127123,78.656894
tamil-nadu,2021,3,Realme,1086229,0.056789042,11.127123,78.656894
tamil-nadu,2021,3,Apple,516731,0.027015168,11.127123,78.656894
tamil-nadu,2021,3,Huawei,514394,0.026892987,11.127123,78.656894
tamil-nadu,2021,3,Motorola,504404,0.026370701,11.127123,78.656894
tamil-nadu,2021,3,OnePlus,454175,0.023744683,11.127123,78.656894
tamil-nadu,2021,3,Lenovo,358008,0.018716985,11.127123,78.656894
tamil-nadu,2021,3,Others,1498256,0.07833019,11.127123,78.656894
tamil-nadu,2021,4,Xiaomi,4737458,0.231851665,11.127123,78.656894
tamil-nadu,2021,4,Vivo,4457962,0.218173103,11.127123,78.656894
tamil-nadu,2021,4,Samsung,3636646,0.177977817,11.127123,78.656894
tamil-nadu,2021,4,Oppo,2390692,0.117000704,11.127123,78.656894
tamil-nadu,2021,4,Realme,1288203,0.063044783,11.127123,78.656894
tamil-nadu,2021,4,Apple,575168,0.028148779,11.127123,78.656894
tamil-nadu,2021,4,OnePlus,507178,0.024821342,11.127123,78.656894
tamil-nadu,2021,4,Motorola,501002,0.024519088,11.127123,78.656894
tamil-nadu,2021,4,Huawei,493892,0.024171124,11.127123,78.656894
tamil-nadu,2021,4,Lenovo,336045,0.016446076,11.127123,78.656894
tamil-nadu,2021,4,Others,1508896,0.07384552,11.127123,78.656894
tamil-nadu,2022,1,Xiaomi,4978558,0.229775853,11.127123,78.656894
tamil-nadu,2022,1,Vivo,4823657,0.222626693,11.127123,78.656894
tamil-nadu,2022,1,Samsung,3775700,0.174260235,11.127123,78.656894
tamil-nadu,2022,1,Oppo,2599406,0.119970628,11.127123,78.656894
tamil-nadu,2022,1,Realme,1468106,0.067757633,11.127123,78.656894
tamil-nadu,2022,1,Apple,624113,0.028804746,11.127123,78.656894
tamil-nadu,2022,1,OnePlus,549762,0.025373217,11.127123,78.656894
tamil-nadu,2022,1,Motorola,495397,0.022864104,11.127123,78.656894
tamil-nadu,2022,1,Huawei,485896,0.022425604,11.127123,78.656894
tamil-nadu,2022,1,Lenovo,331152,0.015283689,11.127123,78.656894
tamil-nadu,2022,1,Others,1535273,0.070857598,11.127123,78.656894
telangana,2018,1,Xiaomi,853570,0.25744369,18.112437,79.0193
telangana,2018,1,Samsung,678688,0.204697849,18.112437,79.0193
telangana,2018,1,Vivo,417290,0.125858075,18.112437,79.0193
telangana,2018,1,Oppo,277450,0.083681188,18.112437,79.0193
telangana,2018,1,Apple,182270,0.054974122,18.112437,79.0193
telangana,2018,1,Realme,177539,0.053547214,18.112437,79.0193
telangana,2018,1,OnePlus,158075,0.047676712,18.112437,79.0193
telangana,2018,1,Motorola,139364,0.042033322,18.112437,79.0193
telangana,2018,1,Lenovo,82558,0.024900168,18.112437,79.0193
telangana,2018,1,Huawei,73584,0.022193536,18.112437,79.0193
telangana,2018,1,Others,275172,0.082994125,18.112437,79.0193
telangana,2018,2,Xiaomi,1108404,0.260181709,18.112437,79.0193
telangana,2018,2,Samsung,871232,0.204509033,18.112437,79.0193
telangana,2018,2,Vivo,561687,0.131847849,18.112437,79.0193
telangana,2018,2,Oppo,365785,0.085862706,18.112437,79.0193
telangana,2018,2,Apple,224531,0.052705385,18.112437,79.0193
telangana,2018,2,Realme,222301,0.052181925,18.112437,79.0193
telangana,2018,2,OnePlus,189797,0.044552084,18.112437,79.0193
telangana,2018,2,Motorola,175188,0.041122834,18.112437,79.0193
telangana,2018,2,Lenovo,101575,0.023843253,18.112437,79.0193
telangana,2018,2,Huawei,95658,0.022454323,18.112437,79.0193
telangana,2018,2,Others,343957,0.0807389,18.112437,79.0193
telangana,2018,3,Xiaomi,1348603,0.262450664,18.112437,79.0193
telangana,2018,3,Samsung,1041937,0.202770613,18.112437,79.0193
telangana,2018,3,Vivo,716573,0.139451758,18.112437,79.0193
telangana,2018,3,Oppo,453686,0.088291508,18.112437,79.0193
telangana,2018,3,Realme,269111,0.052371499,18.112437,79.0193
telangana,2018,3,Apple,260670,0.050728802,18.112437,79.0193
telangana,2018,3,OnePlus,219364,0.042690271,18.112437,79.0193
telangana,2018,3,Motorola,202270,0.03936362,18.112437,79.0193
telangana,2018,3,Huawei,119275,0.023212022,18.112437,79.0193
telangana,2018,3,Lenovo,111557,0.021710028,18.112437,79.0193
telangana,2018,3,Others,395455,0.076959214,18.112437,79.0193
telangana,2018,4,Xiaomi,1714433,0.262560074,18.112437,79.0193
telangana,2018,4,Samsung,1327932,0.20336865,18.112437,79.0193
telangana,2018,4,Vivo,960056,0.147029586,18.112437,79.0193
telangana,2018,4,Oppo,598550,0.091666068,18.112437,79.0193
telangana,2018,4,Realme,334552,0.051235597,18.112437,79.0193
telangana,2018,4,Apple,322702,0.049420806,18.112437,79.0193
telangana,2018,4,OnePlus,263159,0.040301981,18.112437,79.0193
telangana,2018,4,Motorola,244632,0.037464629,18.112437,79.0193
telangana,2018,4,Huawei,155797,0.023859825,18.112437,79.0193
telangana,2018,4,Lenovo,133090,0.020382319,18.112437,79.0193
telangana,2018,4,Others,474776,0.072710466,18.112437,79.0193
telangana,2019,1,Xiaomi,2087604,0.262149013,18.112437,79.0193
telangana,2019,1,Samsung,1634479,0.205248244,18.112437,79.0193
telangana,2019,1,Vivo,1219194,0.1530992,18.112437,79.0193
telangana,2019,1,Oppo,755440,0.094863705,18.112437,79.0193
telangana,2019,1,Realme,397059,0.04986033,18.112437,79.0193
telangana,2019,1,Apple,378217,0.047494263,18.112437,79.0193
telangana,2019,1,OnePlus,299912,0.037661182,18.112437,79.0193
telangana,2019,1,Motorola,283123,0.035552918,18.112437,79.0193
telangana,2019,1,Huawei,194436,0.024416127,18.112437,79.0193
